time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010453329744	7.89902	-6.33777	-2.76396	-2.65315	-0.323603	lidar	0.134375	7.85193	-6.35845	7.85	-6.35	1.81709	0.908545
1477010453384703	8.02597	-6.25851	-2.76071	-2.65381	-0.293063	radar	0.379346	8.03231	-6.28406	8	-6.25	2.72931	1.81954
1477010453439663	8.15682	-6.18029	-2.76192	-2.66435	-0.287374	lidar	0.0849994	8.13749	-6.14586	8.15	-6.15	2.72928	1.81952
1477010453489669	8.25007	-6.07514	-2.75182	-2.6105	-0.169751	radar	5.24549	8.21488	-6.01843	8.25	-6.05	1.99977	1.99976
1477010453539675	8.36393	-5.99455	-2.75343	-2.61124	-0.161876	lidar	0.166028	8.33626	-5.94674	8.35	-5.95	1.99977	1.99976
1477010453594661	8.51339	-5.94449	-2.76007	-2.66531	-0.241585	radar	2.48054	8.50318	-5.89335	8.5	-5.9	2.72796	0.909326
1477010453649647	8.64958	-5.87361	-2.76183	-2.67757	-0.240416	lidar	0.0103489	8.65894	-5.86309	8.65	-5.85	2.72796	0.909321
1477010453704660	8.75506	-5.76132	-2.75071	-2.61734	-0.113414	radar	6.35497	8.77185	-5.74314	8.75	-5.75	1.81776	1.81775
1477010453759674	8.88144	-5.67712	-2.75128	-2.6172	-0.106918	lidar	0.104193	8.85444	-5.64273	8.85	-5.65	1.81774	1.81773
1477010453809760	8.98034	-5.57753	-2.74495	-2.57085	-0.0165964	radar	3.16419	9.02394	-5.6024	8.95	-5.55	1.99657	1.99656
1477010453859847	9.08953	-5.49314	-2.74496	-2.56413	-0.00901403	lidar	0.163772	9.05088	-5.45385	9.05	-5.45	1.99654	1.99655
1477010453914847	9.23157	-5.43604	-2.74947	-2.6128	-0.096905	radar	3.83783	9.04088	-5.29691	9.2	-5.4	2.72728	0.909094
1477010453969847	9.35904	-5.35324	-2.75037	-2.61332	-0.092049	lidar	0.0556169	9.34223	-5.32623	9.35	-5.35	2.72727	0.90909
1477010454024848	9.45586	-5.23252	-2.73961	-2.54494	0.0331559	radar	6.03856	9.39579	-5.21659	9.45	-5.25	1.81816	1.81815
1477010454079850	9.57647	-5.14422	-2.73869	-2.53996	0.0363368	lidar	0.0369616	9.55303	-5.13194	9.55	-5.15	1.81813	1.81813
1477010454134784	9.68059	-5.03406	-2.73277	-2.49079	0.120317	radar	2.95896	9.75019	-5.14652	9.65	-5.05	1.82036	1.82036
1477010454189718	9.79403	-4.93974	-2.73054	-2.48076	0.123803	lidar	0.0686601	9.7586	-4.93134	9.75	-4.95	1.82036	1.82037
1477010454244791	9.89145	-4.82103	-2.72621	-2.42738	0.204777	radar	2.39204	9.9198	-4.86941	9.85	-4.85	1.81578	1.81577
1477010454299865	9.99841	-4.72531	-2.72106	-2.41588	0.205226	lidar	0.106349	9.95641	-4.74358	9.95	-4.75	1.81575	1.81575
1477010454354798	10.0823	-4.59376	-2.71729	-2.35181	0.293536	radar	2.59471	10.0029	-4.54771	10.05	-4.6	1.82039	2.7306
1477010454409731	10.1797	-4.47913	-2.71703	-2.32915	0.300067	lidar	0.115905	10.1428	-4.45119	10.15	-4.45	1.8204	2.7306
1477010454464746	10.2657	-4.35168	-2.71648	-2.28437	0.345748	radar	0.731495	10.1981	-4.26556	10.25	-4.3	1.81769	2.72652
1477010454519762	10.3606	-4.22414	-2.72268	-2.25793	0.352448	lidar	0.20155	10.3644	-4.16342	10.35	-4.15	1.81768	2.7265
1477010454574770	10.4834	-4.13291	-2.72569	-2.28768	0.269657	radar	2.25038	10.5985	-4.12247	10.45	-4.05	1.81792	1.81792
1477010454629779	10.5734	-4.00487	-2.72929	-2.26303	0.278848	lidar	0.25129	10.5415	-3.9454	10.55	-3.95	1.8179	1.8179
1477010454684753	10.6721	-3.89024	-2.73072	-2.25285	0.269807	radar	0.0534702	10.7092	-3.85166	10.65	-3.85	1.81903	1.81904
1477010454739728	10.7644	-3.76896	-2.73246	-2.23561	0.271966	lidar	0.0200131	10.7616	-3.75002	10.75	-3.75	1.81902	1.81903
1477010454794687	10.8152	-3.61819	-2.72979	-2.15165	0.390508	radar	4.64138	10.795	-3.60617	10.8	-3.6	0.909773	2.72931
1477010454849647	10.8888	-3.48555	-2.72995	-2.12418	0.396366	lidar	0.101855	10.8527	-3.46164	10.85	-3.45	0.909764	2.72928
1477010454899659	10.9933	-3.39183	-2.73106	-2.16301	0.29283	radar	3.7046	10.9584	-3.30584	10.95	-3.3	1.99953	2.99928
1477010454949672	11.0618	-3.25709	-2.74065	-2.13694	0.302674	lidar	0.565929	11.0447	-3.1561	11.05	-3.15	1.9995	2.99925
1477010455004755	11.1051	-3.10193	-2.74164	-2.0602	0.405255	radar	3.62054	11.1178	-2.98807	11.1	-3	0.907725	2.72317
1477010455059839	11.1669	-2.95035	-2.74945	-2.02762	0.414257	lidar	0.419693	11.1427	-2.86566	11.15	-2.85	0.907708	2.72314
1477010455114849	11.2166	-2.80225	-2.75119	-1.98299	0.449055	radar	0.526929	11.1491	-2.68183	11.2	-2.7	0.908929	2.72678
1477010455169859	11.269	-2.64484	-2.76052	-1.94886	0.456906	lidar	0.465117	11.2525	-2.55311	11.25	-2.55	0.908929	2.72678
1477010455224848	11.2079	-2.44205	-2.76567	-1.75114	0.753247	radar	27.7361	11.1188	-2.36202	11.2	-2.4	-0.909276	2.72782
1477010455279837	11.2198	-2.2848	-2.76616	-1.70103	0.761556	lidar	0.24143	11.1594	-2.25598	11.15	-2.25	-0.909276	2.72782
1477010455334808	11.3313	-2.17431	-2.75016	-1.80621	0.503738	radar	21.7439	11.2029	-2.09837	11.25	-2.1	1.81915	2.72871
1477010455389780	11.3611	-2.01668	-2.75652	-1.77434	0.506405	lidar	0.185428	11.3525	-1.95787	11.35	-1.95	1.81913	2.72869
1477010455444718	11.3671	-1.86018	-2.75841	-1.71723	0.555276	radar	0.809497	11.3011	-1.79507	11.35	-1.8	0	2.73035
1477010455499657	11.3773	-1.70351	-2.76067	-1.67998	0.561266	lidar	0.166542	11.3326	-1.67041	11.35	-1.65	0	2.73033
1477010455549699	11.3148	-1.54696	-2.76663	-1.55531	0.723776	radar	9.03178	11.0622	-1.44342	11.3	-1.5	-0.999165	2.99748
1477010455599742	11.3013	-1.40117	-2.77041	-1.51293	0.728763	lidar	0.190692	11.2595	-1.35818	11.25	-1.35	-0.999155	2.99745
1477010455654698	11.2516	-1.24369	-2.7755	-1.4234	0.813331	radar	2.4451	11.1658	-1.23674	11.2	-1.25	-0.909822	1.81964
1477010455709654	11.2143	-1.10171	-2.76748	-1.37215	0.821546	lidar	0.363385	11.1524	-1.15803	11.15	-1.15	-0.909822	1.81964
1477010455759700	11.0893	-0.960238	-2.78439	-1.20796	1.03127	radar	15.8826	10.8534	-0.929069	11.05	-0.95	-1.99817	3.99632
1477010455809746	11.024	-0.818097	-2.7938	-1.14899	1.03547	lidar	0.635875	10.9584	-0.728742	10.95	-0.75	-1.99816	3.99632
1477010455864779	10.9763	-0.678636	-2.7862	-1.12297	0.979199	radar	1.57331	10.8608	-0.663121	10.9	-0.649999	-0.908549	1.8171
1477010455919813	10.8994	-0.544319	-2.78494	-1.06457	0.984005	lidar	0.0678703	10.8648	-0.553034	10.85	-0.549999	-0.908532	1.81708
1477010455974837	10.8004	-0.417575	-2.79167	-0.978959	1.03913	radar	1.28991	10.8451	-0.437482	10.75	-0.45	-1.8174	1.81738
1477010456029861	10.7008	-0.301431	-2.78638	-0.913528	1.04917	lidar	0.230053	10.6542	-0.347474	10.65	-0.35	-1.8174	1.81738
1477010456084847	10.534	-0.206288	-2.81182	-0.756604	1.21738	radar	12.5739	10.5062	-0.245062	10.5	-0.25	-2.72796	1.81864
1477010456139833	10.405	-0.113219	-2.80819	-0.67895	1.2295	lidar	0.281229	10.3438	-0.150982	10.35	-0.15	-2.72796	1.81864
1477010456194789	10.3116	-0.0123924	-2.79193	-0.648519	1.17068	radar	2.46683	10.4884	-0.0812124	10.25	-0.0999996	-1.81964	0.909826
1477010456249746	10.1766	0.0547633	-2.78097	-0.569413	1.19056	lidar	0.602953	10.1537	-0.0482457	10.15	-0.0499992	-1.81963	0.909818
1477010456304681	10.0306	0.120606	-2.78523	-0.483369	1.2216	radar	0.696444	9.92588	0.00395802	10	9.49949e-07	-2.73049	0.910169
1477010456359617	9.88075	0.157886	-2.77305	-0.394642	1.24976	lidar	0.866738	9.85676	0.0351738	9.85	0.0500011	-2.73047	0.910161
1477010456414675	9.72871	0.199766	-2.77437	-0.311697	1.26928	radar	0.462943	9.63973	0.0585714	9.7	0.0500011	-2.72439	0
1477010456469734	9.56721	0.197925	-2.75995	-0.208198	1.31229	lidar	1.48626	9.54669	0.0374948	9.55	0.0500011	-2.72438	0
1477010456524725	9.41176	0.214712	-2.76108	-0.126494	1.32414	radar	0.268937	9.32242	0.112393	9.4	0.100001	-2.72773	0.90923
1477010456579717	9.25548	0.210319	-2.7573	-0.0389452	1.34234	lidar	0.196663	9.24446	0.153574	9.25	0.15	-2.7277	0.909222
1477010456634732	9.10345	0.208598	-2.75579	0.0363355	1.3437	radar	0.0433913	9.0614	0.20077	9.1	0.2	-2.72652	0.908843
1477010456689747	8.95448	0.213243	-2.75881	0.0975809	1.32779	lidar	0.132785	8.94752	0.260272	8.95	0.25	-2.72653	0.908843
1477010456744738	8.81902	0.168526	-2.72089	0.189367	1.35939	radar	8.14493	8.90199	0.247143	8.85	0.25	-1.81847	0
1477010456799730	8.6858	0.171202	-2.71707	0.233167	1.32563	lidar	0.815059	8.76016	0.263752	8.75	0.25	-1.81846	0
1477010456854787	8.52567	0.199692	-2.75559	0.239425	1.22696	radar	10.896	8.46355	0.258809	8.55	0.25	-3.6326	0
1477010456909844	8.37784	0.184106	-2.7572	0.286015	1.20187	lidar	0.313766	8.35367	0.252596	8.35	0.25	-3.6326	0
1477010456964821	8.2279	0.152769	-2.76244	0.337482	1.18194	radar	0.571652	8.05161	0.241868	8.2	0.25	-2.72841	0
1477010457019798	8.08203	0.138614	-2.76134	0.36877	1.14323	lidar	0.768472	8.05411	0.247878	8.05	0.25	-2.72842	0
1477010457074802	7.93609	0.0983996	-2.76391	0.414608	1.12152	radar	0.533414	7.78653	0.205765	7.9	0.2	-2.72708	-0.909025
1477010457129807	7.79103	0.0630562	-2.76367	0.45105	1.09239	lidar	0.517978	7.74339	0.144028	7.75	0.15	-2.72705	-0.909016
1477010457184718	7.64895	0.0266874	-2.76524	0.475491	1.04262	radar	1.30197	7.77346	0.0969346	7.6	0.100001	-2.73169	-0.910554
1477010457239629	7.50674	-0.0221702	-2.76501	0.511975	1.0189	lidar	0.422966	7.45362	0.0452052	7.45	0.0500011	-2.73169	-0.910554
1477010457289664	7.3517	-0.0231525	-2.77642	0.480532	0.896785	radar	6.23019	7.15329	0.0425189	7.3	0.0500011	-2.99789	0
1477010457339699	7.21939	-0.0611623	-2.77382	0.501444	0.870508	lidar	0.626458	7.16618	0.0287673	7.15	0.0500011	-2.9979	0
1477010457394701	7.11091	-0.162749	-2.76077	0.590447	0.940214	radar	3.5036	7.17215	-0.0469302	7.05	-0.0499995	-1.81811	-1.81813
1477010457449704	6.9799	-0.2268	-2.75607	0.623294	0.920199	lidar	0.3981	6.95426	-0.147757	6.95	-0.15	-1.8181	-1.81811
1477010457504756	6.86896	-0.328372	-2.75231	0.693699	0.955171	radar	0.799493	6.83008	-0.250179	6.85	-0.25	-1.81646	-1.81646
1477010457559809	6.75354	-0.411646	-2.74566	0.734872	0.944321	lidar	0.24769	6.76395	-0.345347	6.75	-0.35	-1.81645	-1.81645
1477010457614784	6.65948	-0.527223	-2.74126	0.810576	0.984956	radar	0.794989	6.74798	-0.457727	6.65	-0.45	-1.81901	-1.819
1477010457669760	6.55462	-0.625145	-2.73654	0.854704	0.975444	lidar	0.197938	6.54569	-0.565853	6.55	-0.549999	-1.81899	-1.81898
1477010457724718	6.51119	-0.801889	-2.74076	1.00699	1.13345	radar	7.20236	6.565	-0.754748	6.5	-0.749999	-0.909789	-3.63914
1477010457779677	6.43723	-0.933385	-2.74062	1.07142	1.13572	lidar	0.0109758	6.4494	-0.940848	6.45	-0.949999	-0.909781	-3.63911
1477010457829667	6.38789	-1.0705	-2.74474	1.15037	1.16894	radar	0.337216	6.44213	-1.11266	6.4	-1.1	-1.0002	-3.00061
1477010457879657	6.33855	-1.20626	-2.74917	1.21408	1.17256	lidar	0.1595	6.34405	-1.26138	6.35	-1.25	-1.0002	-3.00061
1477010457929639	6.29118	-1.33174	-2.74601	1.26245	1.15386	radar	0.27534	6.39474	-1.36501	6.3	-1.35	-1.00035	-2.00072
1477010457979621	6.25276	-1.45923	-2.74342	1.31844	1.1533	lidar	0.0453694	6.25356	-1.42931	6.25	-1.45	-1.00036	-2.00072
1477010458029740	6.26039	-1.61955	-2.75751	1.43943	1.25879	radar	3.89243	6.24787	-1.61119	6.25	-1.6	0	-2.99288
1477010458079860	6.24492	-1.75629	-2.75779	1.50139	1.25762	lidar	0.00515278	6.23547	-1.75335	6.25	-1.75	0	-2.99285
1477010458134821	6.28471	-1.92776	-2.77297	1.63551	1.36548	radar	4.41694	6.41111	-1.93027	6.3	-1.9	0.909739	-2.72921
1477010458189782	6.30788	-2.07665	-2.76896	1.71514	1.3717	lidar	0.113892	6.34873	-2.05372	6.35	-2.05	0.909735	-2.72921
1477010458244771	6.31573	-2.21519	-2.75004	1.75197	1.30229	radar	3.27857	6.53066	-2.26346	6.35	-2.2	0	-2.72782
1477010458299761	6.35192	-2.36003	-2.74741	1.82609	1.30605	lidar	0.0382269	6.36917	-2.33894	6.35	-2.35	0	-2.72779
1477010458354753	6.36098	-2.50047	-2.73316	1.85279	1.23098	radar	2.75634	6.27034	-2.51837	6.35	-2.55	0	-3.63689
1477010458409745	6.39445	-2.65364	-2.74238	1.91029	1.21614	lidar	0.472445	6.34287	-2.73391	6.35	-2.75	0	-3.63689
1477010458464759	6.45286	-2.80138	-2.75222	1.98356	1.22672	radar	0.483411	6.45883	-2.92313	6.4	-2.9	0.908854	-2.72658
1477010458519773	6.49975	-2.95368	-2.76416	2.03516	1.20458	lidar	0.820205	6.43866	-3.06257	6.45	-3.05	0.908859	-2.72658
1477010458574787	6.55268	-3.09431	-2.76104	2.07829	1.16784	radar	0.883451	6.49154	-3.20004	6.5	-3.2	0.908863	-2.72658
1477010458629802	6.60757	-3.24222	-2.77176	2.12184	1.14094	lidar	0.825177	6.53579	-3.34211	6.55	-3.35	0.908855	-2.72655
1477010458684825	6.67148	-3.37833	-2.76446	2.15784	1.09705	radar	1.61349	6.70146	-3.53446	6.6	-3.5	0.908714	-2.72613
1477010458739849	6.73008	-3.52598	-2.77576	2.19032	1.06192	lidar	1.11116	6.64657	-3.63945	6.65	-3.65	0.908702	-2.72611
1477010458794820	6.79871	-3.66098	-2.77232	2.22162	1.0223	radar	1.25984	6.70956	-3.81739	6.7	-3.8	0.909565	-2.72871
1477010458849792	6.85397	-3.81503	-2.78577	2.23719	0.972097	lidar	1.89711	6.74885	-3.96368	6.75	-3.95	0.909561	-2.72869
1477010458904824	6.9157	-3.94882	-2.77163	2.25002	0.913319	radar	2.93736	6.73758	-4.06653	6.8	-4.1	0.908566	-2.72568
1477010458959856	6.96972	-4.10583	-2.78354	2.2539	0.857231	lidar	2.03206	6.85796	-4.25464	6.85	-4.25	0.908561	-2.72569
1477010459014855	7.07492	-4.23647	-2.8071	2.30668	0.870697	radar	2.57236	7.10395	-4.49091	6.95	-4.4	1.81821	-2.72732
1477010459069854	7.13809	-4.39424	-2.81955	2.30621	0.812405	lidar	2.0585	7.04679	-4.55716	7.05	-4.55	1.81822	-2.72732
1477010459124748	7.21508	-4.52328	-2.80946	2.31948	0.770618	radar	1.75607	7.02393	-4.64459	7.1	-4.7	0.91085	-2.73253
1477010459179643	7.26637	-4.68981	-2.81916	2.30063	0.698664	lidar	2.72683	7.13435	-4.85502	7.15	-4.85	0.910837	-2.73251
1477010459229626	7.32994	-4.80989	-2.80001	2.29784	0.644666	radar	3.66923	7.24619	-4.97656	7.2	-4.95	1.00033	-2.00068
1477010459279610	7.37977	-4.95185	-2.80247	2.28418	0.591908	lidar	1.5217	7.25317	-5.04605	7.25	-5.05	1.00033	-2.00066
1477010459329670	7.48039	-5.06417	-2.82904	2.3276	0.621324	radar	6.03831	7.22054	-5.09604	7.35	-5.2	1.9976	-2.9964
1477010459379730	7.53588	-5.21215	-2.83562	2.30941	0.564012	lidar	1.74065	7.43604	-5.34825	7.45	-5.35	1.9976	-2.9964
1477010459434781	7.59818	-5.3382	-2.79864	2.29404	0.497219	radar	8.94642	7.40989	-5.38617	7.5	-5.45	0.908252	-1.8165
1477010459489833	7.66241	-5.48765	-2.79968	2.28036	0.450309	lidar	1.08763	7.55662	-5.56714	7.55	-5.55	0.908244	-1.81648
1477010459544843	7.75317	-5.60874	-2.80354	2.30048	0.449986	radar	2.25624	7.39379	-5.52612	7.65	-5.7	1.81785	-2.72677
1477010459599853	7.8272	-5.75498	-2.8074	2.29076	0.41055	lidar	0.725897	7.76459	-5.8425	7.75	-5.85	1.81785	-2.72677
1477010459654854	7.88843	-5.88274	-2.77134	2.26764	0.343855	radar	9.96281	7.84699	-6.00602	7.8	-5.95	0.909078	-1.81815
1477010459709855	7.95625	-6.01999	-2.76802	2.25767	0.31156	lidar	0.603005	7.85921	-6.04502	7.85	-6.05	0.909073	-1.81815
1477010459764809	8.05468	-6.1396	-2.77694	2.27871	0.321048	radar	1.13671	7.89511	-6.1416	7.95	-6.2	1.8197	-2.72955
1477010459819764	8.12378	-6.2856	-2.77953	2.26229	0.282789	lidar	0.648491	8.05619	-6.36041	8.05	-6.35	1.81969	-2.72953
1477010459874748	8.23062	-6.40801	-2.79485	2.28512	0.296356	radar	1.36848	8.2234	-6.53735	8.15	-6.5	1.8187	-2.72807
1477010459929733	8.30314	-6.55656	-2.80007	2.26731	0.258124	lidar	0.680932	8.25446	-6.64851	8.25	-6.65	1.81869	-2.72804
1477010459984740	8.367	-6.68302	-2.77026	2.24416	0.20371	radar	7.06379	8.32206	-6.77114	8.3	-6.75	0.908979	-1.81795
1477010460039747	8.42716	-6.82362	-2.76581	2.22344	0.168301	lidar	0.736254	8.31728	-6.8399	8.35	-6.85	0.908979	-1.81795
1477010460094746	8.49926	-6.94915	-2.75495	2.21463	0.144681	radar	0.995261	8.2713	-6.91098	8.4	-7	0.909094	-2.72732
1477010460149745	8.54934	-7.10166	-2.75414	2.18219	0.0999674	lidar	0.904327	8.44183	-7.15372	8.45	-7.15	0.909102	-2.72732
1477010460204765	8.65022	-7.22468	-2.76981	2.20498	0.129023	radar	2.31122	8.54154	-7.25975	8.55	-7.3	1.81751	-2.72628
1477010460259785	8.71011	-7.37988	-2.77568	2.17746	0.0909468	lidar	0.678489	8.65899	-7.4699	8.65	-7.45	1.81752	-2.72628
1477010460314814	8.76637	-7.51725	-2.75538	2.14466	0.0343624	radar	5.36386	8.83598	-7.68162	8.7	-7.55	0.908615	-1.81723
1477010460369844	8.83034	-7.65142	-2.75171	2.13194	0.0182031	lidar	0.226287	8.76769	-7.64094	8.75	-7.65	0.908607	-1.81721
1477010460424744	8.92793	-7.77382	-2.76584	2.15675	0.0566846	radar	2.85935	8.77916	-7.72457	8.85	-7.8	1.8215	-2.73224
1477010460479645	8.99387	-7.91536	-2.76795	2.14156	0.0367406	lidar	0.174352	8.95669	-7.95155	8.95	-7.95	1.82148	-2.73221
1477010460529694	9.07758	-8.0368	-2.7794	2.15096	0.0503021	radar	0.862847	9.1081	-8.22433	9	-8.1	0.999025	-2.99707
1477010460579744	9.12246	-8.1792	-2.78323	2.12187	0.0158786	lidar	0.547832	9.05476	-8.24211	9.05	-8.25	0.999015	-2.99704
1477010460634793	9.15514	-8.32148	-2.75412	2.06782	-0.0672779	radar	9.27356	9.13825	-8.4037	9.1	-8.35	0.908285	-1.81657
1477010460689843	9.20687	-8.46187	-2.75093	2.04802	-0.0850471	lidar	0.258843	9.14025	-8.44981	9.15	-8.45	0.908268	-1.81655
1477010460744781	9.27451	-8.59606	-2.75118	2.04322	-0.0843509	radar	0.0376859	9.22081	-8.59155	9.2	-8.6	0.91012	-2.73036
1477010460799720	9.31753	-8.74465	-2.75121	2.01627	-0.108568	lidar	0.297622	9.25031	-8.76071	9.25	-8.75	0.910112	-2.73033
1477010460854694	9.37928	-8.8825	-2.75181	2.00857	-0.109573	radar	0.0609448	9.30208	-8.90831	9.3	-8.9	0.909524	-2.72856
1477010460909668	9.41611	-9.03308	-2.75184	1.97955	-0.134383	lidar	0.329132	9.34431	-9.04587	9.35	-9.05	0.909524	-2.72856
1477010460959714	9.48322	-9.1574	-2.75971	1.99033	-0.105726	radar	0.916239	9.39993	-9.18842	9.4	-9.2	0.999066	-2.99725
1477010461009760	9.5085	-9.30659	-2.76582	1.95624	-0.136108	lidar	0.521307	9.4452	-9.37195	9.45	-9.35	0.999075	-2.99724
1477010461064723	9.56403	-9.44792	-2.76687	1.9494	-0.133657	radar	0.0748884	9.48751	-9.46421	9.5	-9.5	0.909706	-2.7291
1477010461119686	9.59743	-9.60467	-2.77123	1.92179	-0.154948	lidar	0.25465	9.55098	-9.64789	9.55	-9.65	0.909706	-2.7291
1477010461169662	9.65327	-9.7335	-2.77624	1.9267	-0.133834	radar	0.486844	9.57122	-9.75525	9.6	-9.8	1.00048	-3.00143
1477010461219639	9.67577	-9.88208	-2.78257	1.89688	-0.157905	lidar	0.38316	9.62408	-9.94149	9.65	-9.95	1.00046	-3.00141
1477010461269700	9.70155	-10.0153	-2.77568	1.86924	-0.187405	radar	0.618466	9.61433	-9.96417	9.7	-10.05	0.998785	-1.99755
1477010461319762	9.74242	-10.1479	-2.77593	1.86042	-0.186784	lidar	0.000838914	9.7457	-10.1502	9.75	-10.15	0.998775	-1.99754
1477010461374737	9.74191	-10.301	-2.76146	1.79633	-0.270678	radar	4.67234	9.77731	-10.3295	9.75	-10.3	0	-2.72851
1477010461429713	9.7722	-10.4496	-2.76157	1.77956	-0.272682	lidar	0.00268896	9.76557	-10.4501	9.75	-10.45	0	-2.72849
1477010461484718	9.82586	-10.5977	-2.76944	1.79079	-0.232799	radar	0.934	9.89592	-10.7137	9.8	-10.6	0.909012	-2.72704
1477010461539723	9.85558	-10.7477	-2.77019	1.77595	-0.234854	lidar	0.00362047	9.85066	-10.7537	9.85	-10.75	0.909012	-2.72703
1477010461589670	9.85773	-10.8862	-2.76397	1.73361	-0.282177	radar	1.2414	9.84397	-10.9287	9.85	-10.9	0	-3.00318
1477010461639618	9.87163	-11.0277	-2.76687	1.71326	-0.288354	lidar	0.044766	9.85693	-11.0512	9.85	-11.05	0	-3.00316
1477010461689616	9.88564	-11.1618	-2.7647	1.69735	-0.288685	radar	0.372313	9.74773	-11.0482	9.85	-11.2	0	-3.00013
1477010461739614	9.88432	-11.3098	-2.77082	1.66869	-0.302694	lidar	0.22367	9.84407	-11.3565	9.85	-11.35	0	-3.00012
1477010461789682	9.90575	-11.4476	-2.77371	1.66722	-0.279298	radar	0.429369	9.79495	-11.4686	9.85	-11.5	0	-2.99592
1477010461839750	9.89563	-11.5977	-2.78067	1.63588	-0.296352	lidar	0.329729	9.83943	-11.6467	9.85	-11.65	0	-2.99592
1477010461894772	9.8079	-11.7498	-2.76092	1.50138	-0.482055	radar	15.9662	9.76634	-11.6976	9.8	-11.75	-0.908731	-1.81746
1477010461949794	9.78569	-11.8965	-2.75722	1.4683	-0.489506	lidar	0.180382	9.74774	-11.8511	9.75	-11.85	-0.908731	-1.81746
1477010462004764	9.74067	-12.0481	-2.75582	1.40549	-0.546647	radar	1.29578	9.7856	-12.1262	9.7	-12	-0.909591	-2.72875
1477010462059735	9.69834	-12.1927	-2.75287	1.3648	-0.558133	lidar	0.270761	9.64482	-12.1455	9.65	-12.15	-0.909582	-2.72873
1477010462114747	9.64955	-12.3377	-2.75134	1.31667	-0.584273	radar	0.266008	9.57233	-12.2948	9.6	-12.3	-0.908879	-2.72667
1477010462169760	9.59594	-12.4816	-2.75093	1.27536	-0.593576	lidar	0.13898	9.55167	-12.4583	9.55	-12.45	-0.908879	-2.72665
1477010462224703	9.46381	-12.6078	-2.74615	1.13603	-0.762005	radar	9.00341	9.37132	-12.4833	9.45	-12.55	-1.82006	-1.82006
1477010462279647	9.38979	-12.7323	-2.73927	1.0876	-0.770368	lidar	0.393311	9.359	-12.6499	9.35	-12.65	-1.82005	-1.82005
1477010462329639	9.21999	-12.8221	-2.74143	0.912683	-0.989144	radar	14.1427	9.16109	-12.6848	9.2	-12.75	-3.00047	-2.00033
1477010462379631	9.11141	-12.9172	-2.73811	0.847025	-1.00577	lidar	0.742423	9.028	-12.8337	9.05	-12.85	-3.00048	-2.00033
1477010462434714	8.94981	-13.0002	-2.74294	0.711272	-1.13386	radar	4.9461	8.85918	-12.7953	8.95	-12.9	-1.81543	-0.907707
1477010462489798	8.83354	-13.0794	-2.73226	0.644301	-1.1424	lidar	0.628498	8.84257	-12.9684	8.85	-12.95	-1.81542	-0.907708
1477010462544716	8.70755	-13.1608	-2.73035	0.578265	-1.14583	radar	0.258131	8.66865	-13.0114	8.7	-13.05	-2.73134	-1.82089
1477010462599634	8.57364	-13.2258	-2.72484	0.507022	-1.15606	lidar	0.364095	8.55319	-13.1445	8.55	-13.15	-2.73135	-1.82089
1477010462649687	8.37452	-13.2184	-2.74399	0.311706	-1.382	radar	16.7363	8.27267	-12.996	8.4	-13.15	-2.99683	0
1477010462699741	8.24376	-13.2414	-2.73564	0.235875	-1.39226	lidar	0.452723	8.25965	-13.1488	8.25	-13.15	-2.9968	0
1477010462754745	8.11333	-13.2879	-2.72182	0.200729	-1.31862	radar	2.98362	8.04571	-13.0646	8.1	-13.2	-2.72707	-0.909028
1477010462809750	7.96397	-13.303	-2.71857	0.122209	-1.32597	lidar	0.144878	7.95841	-13.2508	7.95	-13.25	-2.72705	-0.90902
1477010462864705	7.81603	-13.317	-2.72036	0.0474913	-1.33132	radar	0.166468	7.86599	-13.4154	7.8	-13.25	-2.7295	0
1477010462919660	7.66059	-13.3069	-2.71973	-0.034423	-1.33994	lidar	0.245809	7.62489	-13.249	7.65	-13.25	-2.7295	0
1477010462969661	7.52909	-13.3087	-2.71469	-0.0844449	-1.31074	radar	0.394883	7.50783	-13.2944	7.5	-13.25	-2.99994	0
1477010463019662	7.38788	-13.2851	-2.71673	-0.155979	-1.31531	lidar	0.183755	7.3419	-13.2474	7.35	-13.25	-2.99994	0
1477010463074668	7.23611	-13.2354	-2.72564	-0.256968	-1.36227	radar	1.05808	7.19781	-13.1973	7.2	-13.2	-2.72698	0.908995
1477010463129675	7.08788	-13.1868	-2.72814	-0.335624	-1.36455	lidar	0.111207	7.04935	-13.1606	7.05	-13.15	-2.72695	0.908987
1477010463184664	6.94753	-13.1442	-2.71948	-0.390097	-1.3269	radar	1.32505	6.79473	-13.0433	6.85	-13.15	-3.63709	0
1477010463239653	6.78962	-13.1011	-2.73618	-0.447951	-1.30282	lidar	1.19221	6.65123	-13.1604	6.65	-13.15	-3.63709	0
1477010463289643	6.66626	-13.0434	-2.73885	-0.509922	-1.29996	radar	0.284248	6.54114	-13.2079	6.5	-13.1	-3.0006	1.00018
1477010463339633	6.52116	-12.993	-2.75819	-0.555747	-1.27048	lidar	1.6022	6.35317	-13.0396	6.35	-13.05	-3.0006	1.00019
1477010463394660	6.38558	-12.9952	-2.70315	-0.512783	-1.08906	radar	25.7571	6.27012	-13.1139	6.25	-13.05	-1.81729	0
